Fp1[1],Fp2[2],F3[3],F4[4],C3[5],C4[6],P3[7],P4[8],O1[9],O2[10],F7[11],F8[12],T3[13],T4[14],T5[15],T6[16],Fz[17],Pz[18],Cz[19],Pg1[20],Pg2[21],EOGR[22],EOOGL[23],EMG[24]
-176.26984126984127,82.3015873015873,82.93650793650794,-248.49206349206347,-199.76190476190476,91.34920634920634,164.04761904761904,155.3174603174603,325.0,325.0,38.80952380952381,325.0,325.0,-325.0,325.0,325.0,10.873015873015872,103.25396825396825,-6.587301587301587,-325.0,-325.0,-3.571428571428571,-8.333333333333332,-166.26984126984127
-176.26984126984127,82.3015873015873,82.93650793650794,-248.49206349206347,-199.76190476190476,91.34920634920634,164.04761904761904,155.3174603174603,325.0,325.0,38.80952380952381,325.0,325.0,-325.0,325.0,325.0,10.873015873015872,103.25396825396825,-6.587301587301587,-325.0,-325.0,-3.571428571428571,-8.333333333333332,-166.26984126984127
-249.12698412698413,-111.34920634920634,325.0,-325.0,-295.7936507936508,325.0,325.0,325.0,325.0,325.0,71.19047619047619,325.0,325.0,-325.0,325.0,325.0,44.52380952380952,86.58730158730158,38.49206349206349,-325.0,-325.0,-2.9365079365079363,-5.317460317460317,-166.26984126984127
-249.12698412698413,-111.34920634920634,325.0,-325.0,-295.7936507936508,325.0,325.0,325.0,325.0,325.0,71.19047619047619,325.0,325.0,-325.0,325.0,325.0,44.52380952380952,86.58730158730158,38.49206349206349,-325.0,-325.0,-2.9365079365079363,-5.317460317460317,-166.26984126984127
-242.6190476190476,-169.12698412698413,325.0,-325.0,-288.6507936507936,325.0,325.0,325.0,325.0,325.0,64.36507936507937,325.0,325.0,-325.0,325.0,325.0,39.12698412698413,84.52380952380952,34.682539682539684,-325.0,-325.0,-3.4126984126984126,-7.857142857142857,-166.26984126984127
-242.6190476190476,-169.12698412698413,325.0,-325.0,-288.6507936507936,325.0,325.0,325.0,325.0,325.0,64.36507936507937,325.0,325.0,-325.0,325.0,325.0,39.12698412698413,84.52380952380952,34.682539682539684,-325.0,-325.0,-3.4126984126984126,-7.857142857142857,-166.26984126984127
-227.53968253968253,-250.87301587301585,325.0,-325.0,-271.5079365079365,325.0,325.0,325.0,325.0,325.0,65.63492063492063,325.0,325.0,-325.0,325.0,325.0,46.58730158730158,79.6031746031746,44.2063492063492,-325.0,-325.0,6.26984126984127,13.253968253968253,-166.26984126984127
-227.53968253968253,-250.87301587301585,325.0,-325.0,-271.5079365079365,325.0,325.0,325.0,325.0,325.0,65.63492063492063,325.0,325.0,-325.0,325.0,325.0,46.58730158730158,79.6031746031746,44.2063492063492,-325.0,-325.0,6.26984126984127,13.253968253968253,-166.26984126984127
-219.76190476190476,-325.0,325.0,-325.0,-262.46031746031747,325.0,325.0,325.0,325.0,325.0,65.47619047619047,325.0,325.0,-325.0,325.0,325.0,49.44444444444444,76.9047619047619,48.80952380952381,-325.0,-325.0,7.857142857142857,14.682539682539682,-166.26984126984127
-219.76190476190476,-325.0,325.0,-325.0,-262.46031746031747,325.0,325.0,325.0,325.0,325.0,65.47619047619047,325.0,325.0,-325.0,325.0,325.0,49.44444444444444,76.9047619047619,48.80952380952381,-325.0,-325.0,7.857142857142857,14.682539682539682,-166.26984126984127
-215.95238095238093,-325.0,325.0,-325.0,-258.4920634920635,325.0,325.0,325.0,325.0,325.0,65.95238095238095,325.0,325.0,-325.0,325.0,325.0,51.19047619047619,75.63492063492063,51.507936507936506,-325.0,-325.0,7.222222222222221,13.73015873015873,-321.8253968253968
-215.95238095238093,-325.0,325.0,-325.0,-258.4920634920635,325.0,325.0,325.0,325.0,325.0,65.95238095238095,325.0,325.0,-325.0,325.0,325.0,51.19047619047619,75.63492063492063,51.507936507936506,-325.0,-325.0,7.222222222222221,13.73015873015873,-321.8253968253968
-205.95238095238093,-325.0,325.0,-325.0,-246.9047619047619,325.0,325.0,325.0,325.0,299.6031746031746,67.53968253968253,325.0,325.0,-325.0,325.0,325.0,55.63492063492063,72.3015873015873,56.904761904761905,-325.0,-322.1428571428571,3.253968253968254,6.111111111111111,-321.8253968253968
-205.95238095238093,-325.0,325.0,-325.0,-246.9047619047619,325.0,325.0,325.0,325.0,299.6031746031746,67.53968253968253,325.0,325.0,-325.0,325.0,325.0,55.63492063492063,72.3015873015873,56.904761904761905,-325.0,-322.1428571428571,3.253968253968254,6.111111111111111,-321.8253968253968
-202.3015873015873,-325.0,325.0,-325.0,-242.93650793650792,325.0,325.0,325.0,325.0,246.58730158730157,61.507936507936506,325.0,325.0,-325.0,325.0,325.0,50.39682539682539,71.03174603174602,52.3015873015873,-323.57142857142856,-316.4285714285714,-4.365079365079365,-5.476190476190476,-321.8253968253968
-202.3015873015873,-325.0,325.0,-325.0,-242.93650793650792,325.0,325.0,325.0,325.0,246.58730158730157,61.507936507936506,325.0,325.0,-325.0,325.0,325.0,50.39682539682539,71.03174603174602,52.3015873015873,-323.57142857142856,-316.4285714285714,-4.365079365079365,-5.476190476190476,-321.8253968253968
-198.65079365079364,-325.0,325.0,-324.8412698412698,-238.96825396825395,325.0,325.0,325.0,325.0,-17.539682539682538,49.76190476190476,320.87301587301585,325.0,-325.0,325.0,324.04761904761904,41.03174603174603,69.76190476190476,43.41269841269841,-318.015873015873,-311.031746031746,3.571428571428571,5.952380952380952,-321.8253968253968
-198.65079365079364,-325.0,325.0,-324.8412698412698,-238.96825396825395,325.0,325.0,325.0,325.0,-17.539682539682538,49.76190476190476,320.87301587301585,325.0,-325.0,325.0,324.04761904761904,41.03174603174603,69.76190476190476,43.41269841269841,-318.015873015873,-311.031746031746,3.571428571428571,5.952380952380952,-321.8253968253968
-194.2063492063492,-325.0,325.0,-318.968253968254,-234.04761904761904,324.36507936507934,325.0,325.0,325.0,-221.66666666666666,49.44444444444444,314.2063492063492,325.0,-323.73015873015873,325.0,317.69841269841265,41.98412698412698,68.4920634920635,44.84126984126984,-311.3492063492063,-304.04761904761904,0.3968253968253968,0.3968253968253968,-321.8253968253968
-194.2063492063492,-325.0,325.0,-318.968253968254,-234.04761904761904,324.36507936507934,325.0,325.0,325.0,-221.66666666666666,49.44444444444444,314.2063492063492,325.0,-323.73015873015873,325.0,317.69841269841265,41.98412698412698,68.4920634920635,44.84126984126984,-311.3492063492063,-304.04761904761904,0.3968253968253968,0.3968253968253968,-321.8253968253968
-192.46031746031744,-325.0,325.0,-316.1111111111111,-232.14285714285714,323.88888888888886,325.0,325.0,325.0,-306.4285714285714,51.82539682539682,311.5079365079365,325.0,-322.3015873015873,325.0,315.0,44.2063492063492,67.85714285714285,47.38095238095238,-308.6507936507936,-301.19047619047615,1.6666666666666665,0.07936507936507936,-166.26984126984127
-192.46031746031744,-325.0,325.0,-316.1111111111111,-232.14285714285714,323.88888888888886,325.0,325.0,325.0,-306.4285714285714,51.82539682539682,311.5079365079365,325.0,-322.3015873015873,325.0,315.0,44.2063492063492,67.85714285714285,47.38095238095238,-308.6507936507936,-301.19047619047615,1.6666666666666665,0.07936507936507936,-166.26984126984127
-174.84126984126982,-325.0,325.0,-287.53968253968253,-211.8253968253968,295.4761904761905,-325.0,299.1269841269841,325.0,-325.0,38.01587301587301,283.4126984126984,325.0,-292.6190476190476,325.0,287.22222222222223,33.57142857142857,61.98412698412698,36.11111111111111,-280.7142857142857,-272.77777777777777,-7.222222222222221,-13.412698412698411,-166.26984126984127
-174.84126984126982,-325.0,325.0,-287.53968253968253,-211.8253968253968,295.4761904761905,-325.0,299.1269841269841,325.0,-325.0,38.01587301587301,283.4126984126984,325.0,-292.6190476190476,325.0,287.22222222222223,33.57142857142857,61.98412698412698,36.11111111111111,-280.7142857142857,-272.77777777777777,-7.222222222222221,-13.412698412698411,-166.26984126984127
-239.44444444444443,-280.23809523809524,48.80952380952381,-135.47619047619048,51.507936507936506,117.22222222222221,-151.34920634920633,128.65079365079364,1.349206349206349,-78.65079365079364,-142.3015873015873,173.4126984126984,251.19047619047618,-107.53968253968253,248.015873015873,-237.2222222222222,10.714285714285714,-91.66666666666666,99.92063492063491,-25.952380952380953,-126.1111111111111,106.26984126984127,159.28571428571428,-166.26984126984127
-239.44444444444443,-280.23809523809524,48.80952380952381,-135.47619047619048,51.507936507936506,117.22222222222221,-151.34920634920633,128.65079365079364,1.349206349206349,-78.65079365079364,-142.3015873015873,173.4126984126984,251.19047619047618,-107.53968253968253,248.015873015873,-237.2222222222222,10.714285714285714,-91.66666666666666,99.92063492063491,-25.952380952380953,-126.1111111111111,106.26984126984127,159.28571428571428,-166.26984126984127
-129.44444444444443,-325.0,280.7142857142857,-213.88888888888889,-159.9206349206349,221.34920634920633,-325.0,225.15873015873015,287.85714285714283,-325.0,20.396825396825395,210.7142857142857,283.0952380952381,-216.74603174603175,291.984126984127,-325.0,31.507936507936506,46.58730158730158,32.3015873015873,-208.96825396825395,-200.87301587301587,-1.1904761904761905,-3.571428571428571,-166.26984126984127
-129.44444444444443,-325.0,280.7142857142857,-213.88888888888889,-159.9206349206349,221.34920634920633,-325.0,225.15873015873015,287.85714285714283,-325.0,20.396825396825395,210.7142857142857,283.0952380952381,-216.74603174603175,291.984126984127,-325.0,31.507936507936506,46.58730158730158,32.3015873015873,-208.96825396825395,-200.87301587301587,-1.1904761904761905,-3.571428571428571,-166.26984126984127
98.65079365079364,-47.06349206349206,195.3174603174603,-149.44444444444443,-113.25396825396825,155.3174603174603,-262.77777777777777,158.65079365079364,117.85714285714285,-270.07936507936506,-8.968253968253968,146.9047619047619,197.85714285714283,-151.03174603174602,205.0,-299.2857142857143,4.682539682539682,-139.44444444444443,8.174603174603174,-146.26984126984127,-138.96825396825395,-2.7777777777777777,-4.2063492063492065,-166.26984126984127
98.65079365079364,-47.06349206349206,195.3174603174603,-149.44444444444443,-113.25396825396825,155.3174603174603,-262.77777777777777,158.65079365079364,117.85714285714285,-270.07936507936506,-8.968253968253968,146.9047619047619,197.85714285714283,-151.03174603174602,205.0,-299.2857142857143,4.682539682539682,-139.44444444444443,8.174603174603174,-146.26984126984127,-138.96825396825395,-2.7777777777777777,-4.2063492063492065,-166.26984126984127
-120.87301587301586,105.95238095238095,-79.6031746031746,30.238095238095237,64.04761904761905,-52.77777777777777,251.19047619047618,-36.269841269841265,-61.507936507936506,162.93650793650792,-295.3174603174603,-307.22222222222223,-40.55555555555555,-174.2063492063492,-22.46031746031746,97.85714285714285,-268.8095238095238,-201.8253968253968,67.22222222222221,-191.66666666666666,76.1111111111111,182.46031746031744,-321.3492063492063,-321.8253968253968
-120.87301587301586,105.95238095238095,-79.6031746031746,30.238095238095237,64.04761904761905,-52.77777777777777,251.19047619047618,-36.269841269841265,-61.507936507936506,162.93650793650792,-295.3174603174603,-307.22222222222223,-40.55555555555555,-174.2063492063492,-22.46031746031746,97.85714285714285,-268.8095238095238,-201.8253968253968,67.22222222222221,-191.66666666666666,76.1111111111111,182.46031746031744,-321.3492063492063,-321.8253968253968
