,Fp1[1],Fp2[2],F3[3],F4[4],C3[5],C4[6],P3[7],P4[8],O1[9],O2[10],F7[11],F8[12],T3[13],T4[14],T5[15],T6[16],Fz[17],Pz[18],Cz[19],Pg1[20],Pg2[21],EOGR[22],EOOGL[23],EMG[24]
0,-160.3968253968254,62.14285714285714,10.079365079365079,-316.1111111111111,-182.77777777777777,305.95238095238096,172.61904761904762,10.079365079365079,162.46031746031744,325.0,-0.3968253968253968,305.95238095238096,213.25396825396825,-51.98412698412698,147.2222222222222,325.0,135.95238095238093,40.55555555555555,127.06349206349206,-204.36507936507937,-30.396825396825395,9.444444444444445,-3.571428571428571,-166.26984126984127
1,-160.3968253968254,62.14285714285714,10.079365079365079,-316.1111111111111,-182.77777777777777,305.95238095238096,172.61904761904762,10.079365079365079,162.46031746031744,325.0,-0.3968253968253968,305.95238095238096,213.25396825396825,-51.98412698412698,147.2222222222222,325.0,135.95238095238093,40.55555555555555,127.06349206349206,-204.36507936507937,-30.396825396825395,9.444444444444445,-3.571428571428571,-166.26984126984127
2,-325.0,325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,19.6031746031746,325.0,325.0,-325.0,314.8412698412698,325.0,-12.3015873015873,325.0,-30.07936507936508,-325.0,-325.0,-2.7777777777777777,-9.920634920634921,-166.26984126984127
3,-325.0,325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,19.6031746031746,325.0,325.0,-325.0,314.8412698412698,325.0,-12.3015873015873,325.0,-30.07936507936508,-325.0,-325.0,-2.7777777777777777,-9.920634920634921,-166.26984126984127
4,-325.0,325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,38.01587301587301,325.0,325.0,-325.0,300.39682539682536,325.0,1.6666666666666665,325.0,-13.253968253968253,-325.0,-325.0,2.9365079365079363,7.222222222222221,-166.26984126984127
5,-325.0,325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,38.01587301587301,325.0,325.0,-325.0,300.39682539682536,325.0,1.6666666666666665,325.0,-13.253968253968253,-325.0,-325.0,2.9365079365079363,7.222222222222221,-166.26984126984127
6,304.8412698412698,325.0,203.09523809523807,225.95238095238093,81.19047619047619,-124.36507936507935,142.3015873015873,143.4126984126984,35.79365079365079,-285.7936507936508,-118.49206349206348,-242.46031746031744,44.84126984126984,162.61904761904762,-5.476190476190476,325.0,21.984126984126984,325.0,312.3015873015873,-304.68253968253964,20.396825396825395,2.3015873015873014,-315.6349206349206,-166.26984126984127
7,304.8412698412698,325.0,203.09523809523807,225.95238095238093,81.19047619047619,-124.36507936507935,142.3015873015873,143.4126984126984,35.79365079365079,-285.7936507936508,-118.49206349206348,-242.46031746031744,44.84126984126984,162.61904761904762,-5.476190476190476,325.0,21.984126984126984,325.0,312.3015873015873,-304.68253968253964,20.396825396825395,2.3015873015873014,-315.6349206349206,-166.26984126984127
8,-325.0,325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,45.0,325.0,325.0,-325.0,289.1269841269841,325.0,7.698412698412698,325.0,-5.317460317460317,-325.0,-325.0,2.46031746031746,9.126984126984127,-166.26984126984127
9,-325.0,325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,45.0,325.0,325.0,-325.0,289.1269841269841,325.0,7.698412698412698,325.0,-5.317460317460317,-325.0,-325.0,2.46031746031746,9.126984126984127,-166.26984126984127
