Fp1[1],Fp2[2],F3[3],F4[4],C3[5],C4[6],P3[7],P4[8],O1[9],O2[10],F7[11],F8[12],T3[13],T4[14],T5[15],T6[16],Fz[17],Pz[18],Cz[19],Pg1[20],Pg2[21],EOGR[22],EOOGL[23],EMG[24]
325.0,-325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,325.0,55.15873015873016,325.0,-18.49206349206349,-325.0,-325.0,1.0317460317460316,8.333333333333332,-166.26984126984127
325.0,-325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,325.0,55.15873015873016,325.0,-18.49206349206349,-325.0,-325.0,1.0317460317460316,8.333333333333332,-166.26984126984127
325.0,-325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,325.0,68.01587301587301,325.0,0.5555555555555556,-325.0,-325.0,2.3015873015873014,5.158730158730158,-166.26984126984127
325.0,-325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,325.0,68.01587301587301,325.0,0.5555555555555556,-325.0,-325.0,2.3015873015873014,5.158730158730158,-166.26984126984127
325.0,-325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,325.0,74.2063492063492,325.0,18.015873015873016,-325.0,-325.0,-1.507936507936508,-8.809523809523808,-166.26984126984127
325.0,-325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,325.0,74.2063492063492,325.0,18.015873015873016,-325.0,-325.0,-1.507936507936508,-8.809523809523808,-166.26984126984127
325.0,-325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,325.0,76.9047619047619,325.0,28.49206349206349,-325.0,-325.0,1.8253968253968254,7.222222222222221,-166.26984126984127
325.0,-325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,325.0,76.9047619047619,325.0,28.49206349206349,-325.0,-325.0,1.8253968253968254,7.222222222222221,-166.26984126984127
325.0,-325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,325.0,68.96825396825396,325.0,38.17460317460317,-325.0,-325.0,3.571428571428571,4.365079365079365,-166.26984126984127
325.0,-325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,325.0,68.96825396825396,325.0,38.17460317460317,-325.0,-325.0,3.571428571428571,4.365079365079365,-166.26984126984127
