Fp1[1],Fp2[2],F3[3],F4[4],C3[5],C4[6],P3[7],P4[8],O1[9],O2[10],F7[11],F8[12],T3[13],T4[14],T5[15],T6[16],Fz[17],Pz[18],Cz[19],Pg1[20],Pg2[21],EOGR[22],EOOGL[23],EMG[24]
-325.0,-325.0,325.0,-325.0,325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,33.41269841269841,-325.0,-325.0,-325.0,2.3015873015873014,6.587301587301587,-166.26984126984127
-325.0,-325.0,325.0,-325.0,325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,33.41269841269841,-325.0,-325.0,-325.0,2.3015873015873014,6.587301587301587,-166.26984126984127
-325.0,-325.0,325.0,-325.0,-0.07936507936507936,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,31.03174603174603,-325.0,-325.0,-325.0,0.7142857142857142,-4.523809523809524,-166.26984126984127
-325.0,-325.0,325.0,-325.0,-0.07936507936507936,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,31.03174603174603,-325.0,-325.0,-325.0,0.7142857142857142,-4.523809523809524,-166.26984126984127
-319.76190476190476,-325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-311.3492063492063,325.0,325.0,-325.0,325.0,325.0,-325.0,26.587301587301585,-325.0,-325.0,-325.0,-1.507936507936508,4.365079365079365,-166.26984126984127
-319.76190476190476,-325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-311.3492063492063,325.0,325.0,-325.0,325.0,325.0,-325.0,26.587301587301585,-325.0,-325.0,-325.0,-1.507936507936508,4.365079365079365,-166.26984126984127
-300.23809523809524,-325.0,325.0,-325.0,-325.0,325.0,325.0,321.3492063492063,325.0,321.8253968253968,-284.68253968253964,315.1587301587301,325.0,-325.0,325.0,206.42857142857142,-310.87301587301585,23.41269841269841,-325.0,-325.0,-325.0,-3.571428571428571,-7.5396825396825395,-166.26984126984127
-300.23809523809524,-325.0,325.0,-325.0,-325.0,325.0,325.0,321.3492063492063,325.0,321.8253968253968,-284.68253968253964,315.1587301587301,325.0,-325.0,325.0,206.42857142857142,-310.87301587301585,23.41269841269841,-325.0,-325.0,-325.0,-3.571428571428571,-7.5396825396825395,-166.26984126984127
-268.6507936507936,-325.0,325.0,-325.0,-325.0,324.68253968253964,325.0,299.76190476190476,325.0,300.07936507936506,-256.1111111111111,287.06349206349205,325.0,-321.19047619047615,325.0,-325.0,-279.2857142857143,20.873015873015873,-325.0,-324.36507936507934,-319.2857142857143,5.634920634920634,1.349206349206349,-166.26984126984127
-268.6507936507936,-325.0,325.0,-325.0,-325.0,324.68253968253964,325.0,299.76190476190476,325.0,300.07936507936506,-256.1111111111111,287.06349206349205,325.0,-321.19047619047615,325.0,-325.0,-279.2857142857143,20.873015873015873,-325.0,-324.36507936507934,-319.2857142857143,5.634920634920634,1.349206349206349,-166.26984126984127
-237.06349206349205,-325.0,325.0,-325.0,-321.984126984127,287.22222222222223,325.0,265.3174603174603,325.0,264.68253968253964,-227.38095238095238,252.93650793650792,325.0,-282.46031746031747,325.0,-325.0,-246.26984126984127,18.174603174603174,-325.0,-286.4285714285714,-280.7142857142857,0.3968253968253968,-5.634920634920634,-321.8253968253968
-237.06349206349205,-325.0,325.0,-325.0,-321.984126984127,287.22222222222223,325.0,265.3174603174603,325.0,264.68253968253964,-227.38095238095238,252.93650793650792,325.0,-282.46031746031747,325.0,-325.0,-246.26984126984127,18.174603174603174,-325.0,-286.4285714285714,-280.7142857142857,0.3968253968253968,-5.634920634920634,-321.8253968253968
-227.85714285714283,-325.0,325.0,-325.0,-313.57142857142856,276.4285714285714,325.0,255.47619047619045,325.0,254.2063492063492,-218.96825396825395,242.93650793650792,325.0,-271.031746031746,323.73015873015873,-325.0,-236.9047619047619,17.539682539682538,-301.19047619047615,-275.6349206349206,-269.2857142857143,-0.23809523809523808,-0.7142857142857142,-321.8253968253968
-227.85714285714283,-325.0,325.0,-325.0,-313.57142857142856,276.4285714285714,325.0,255.47619047619045,325.0,254.2063492063492,-218.96825396825395,242.93650793650792,325.0,-271.031746031746,323.73015873015873,-325.0,-236.9047619047619,17.539682539682538,-301.19047619047615,-275.6349206349206,-269.2857142857143,-0.23809523809523808,-0.7142857142857142,-321.8253968253968
-213.7301587301587,-311.66666666666663,308.17460317460313,-325.0,-295.1587301587301,259.6031746031746,260.07936507936506,239.9206349206349,311.8253968253968,21.666666666666664,-206.26984126984127,227.85714285714283,309.76190476190476,-253.88888888888889,305.7936507936508,-325.0,-222.3015873015873,16.428571428571427,23.88888888888889,-258.6507936507936,-252.46031746031744,1.6666666666666665,-5.317460317460317,-321.8253968253968
-213.7301587301587,-311.66666666666663,308.17460317460313,-325.0,-295.1587301587301,259.6031746031746,260.07936507936506,239.9206349206349,311.8253968253968,21.666666666666664,-206.26984126984127,227.85714285714283,309.76190476190476,-253.88888888888889,305.7936507936508,-325.0,-222.3015873015873,16.428571428571427,23.88888888888889,-258.6507936507936,-252.46031746031744,1.6666666666666665,-5.317460317460317,-321.8253968253968
-161.66666666666666,-241.34920634920633,233.4126984126984,-270.07936507936506,-226.26984126984127,197.06349206349205,-325.0,182.61904761904762,240.87301587301587,-325.0,-158.33333333333331,171.34920634920633,236.42857142857142,-190.23809523809524,233.25396825396825,-325.0,-168.33333333333331,12.46031746031746,325.0,-195.47619047619045,-188.96825396825395,-0.7142857142857142,3.73015873015873,-321.8253968253968
-161.66666666666666,-241.34920634920633,233.4126984126984,-270.07936507936506,-226.26984126984127,197.06349206349205,-325.0,182.61904761904762,240.87301587301587,-325.0,-158.33333333333331,171.34920634920633,236.42857142857142,-190.23809523809524,233.25396825396825,-325.0,-168.33333333333331,12.46031746031746,325.0,-195.47619047619045,-188.96825396825395,-0.7142857142857142,3.73015873015873,-321.8253968253968
-160.87301587301587,-240.3968253968254,232.6190476190476,-268.8095238095238,-225.47619047619045,196.42857142857142,-325.0,181.984126984127,240.07936507936506,-325.0,-157.53968253968253,170.7142857142857,235.47619047619045,-189.44444444444443,232.3015873015873,-325.0,-167.53968253968253,12.46031746031746,325.0,-194.68253968253967,-188.015873015873,3.253968253968254,10.396825396825395,-321.8253968253968
-160.87301587301587,-240.3968253968254,232.6190476190476,-268.8095238095238,-225.47619047619045,196.42857142857142,-325.0,181.984126984127,240.07936507936506,-325.0,-157.53968253968253,170.7142857142857,235.47619047619045,-189.44444444444443,232.3015873015873,-325.0,-167.53968253968253,12.46031746031746,325.0,-194.68253968253967,-188.015873015873,3.253968253968254,10.396825396825395,-321.8253968253968
-160.87301587301587,-240.3968253968254,232.6190476190476,-268.8095238095238,-225.47619047619045,196.42857142857142,-325.0,181.984126984127,240.07936507936506,-325.0,-157.53968253968253,170.7142857142857,235.47619047619045,-189.44444444444443,232.3015873015873,-325.0,-167.53968253968253,12.46031746031746,325.0,-194.68253968253967,-188.015873015873,3.253968253968254,10.396825396825395,-166.26984126984127
-160.87301587301587,-240.3968253968254,232.6190476190476,-268.8095238095238,-225.47619047619045,196.42857142857142,-325.0,181.984126984127,240.07936507936506,-325.0,-157.53968253968253,170.7142857142857,235.47619047619045,-189.44444444444443,232.3015873015873,-325.0,-167.53968253968253,12.46031746031746,325.0,-194.68253968253967,-188.015873015873,3.253968253968254,10.396825396825395,-166.26984126984127
-143.57142857142856,-215.3174603174603,207.2222222222222,-240.07936507936506,-202.46031746031744,175.3174603174603,-325.0,162.46031746031744,214.36507936507937,-325.0,-141.5079365079365,151.8253968253968,210.2380952380952,-168.4920634920635,207.69841269841268,-325.0,-149.6031746031746,11.19047619047619,325.0,-173.73015873015873,-167.06349206349205,2.9365079365079363,10.873015873015872,-166.26984126984127
-143.57142857142856,-215.3174603174603,207.2222222222222,-240.07936507936506,-202.46031746031744,175.3174603174603,-325.0,162.46031746031744,214.36507936507937,-325.0,-141.5079365079365,151.8253968253968,210.2380952380952,-168.4920634920635,207.69841269841268,-325.0,-149.6031746031746,11.19047619047619,325.0,-173.73015873015873,-167.06349206349205,2.9365079365079363,10.873015873015872,-166.26984126984127
-126.1111111111111,-190.23809523809524,181.8253968253968,-211.19047619047618,-179.28571428571428,154.2063492063492,-325.0,143.09523809523807,188.8095238095238,-325.0,-125.31746031746032,132.93650793650792,185.15873015873015,-147.38095238095238,183.25396825396825,-325.0,-131.5079365079365,10.079365079365079,325.0,-152.61904761904762,-146.11111111111111,2.7777777777777777,11.507936507936508,-166.26984126984127
-126.1111111111111,-190.23809523809524,181.8253968253968,-211.19047619047618,-179.28571428571428,154.2063492063492,-325.0,143.09523809523807,188.8095238095238,-325.0,-125.31746031746032,132.93650793650792,185.15873015873015,-147.38095238095238,183.25396825396825,-325.0,-131.5079365079365,10.079365079365079,325.0,-152.61904761904762,-146.11111111111111,2.7777777777777777,11.507936507936508,-166.26984126984127
