,Fp1[1],Fp2[2],F3[3],F4[4],C3[5],C4[6],P3[7],P4[8],O1[9],O2[10],F7[11],F8[12],T3[13],T4[14],T5[15],T6[16],Fz[17],Pz[18],Cz[19],Pg1[20],Pg2[21],EOGR[22],EOOGL[23],EMG[24]
0,-281.8253968253968,325.0,-280.07936507936506,22.142857142857142,-282.9365079365079,325.0,-285.3174603174603,325.0,-289.4444444444444,-325.0,-289.6031746031746,6.587301587301587,-285.1587301587301,325.0,-285.3174603174603,325.0,-300.07936507936506,325.0,-183.4126984126984,-325.0,-232.14285714285714,-0.873015873015873,-0.3968253968253968,-166.26984126984127
1,-281.8253968253968,325.0,-280.07936507936506,22.142857142857142,-282.9365079365079,325.0,-285.3174603174603,325.0,-289.4444444444444,-325.0,-289.6031746031746,6.587301587301587,-285.1587301587301,325.0,-285.3174603174603,325.0,-300.07936507936506,325.0,-183.4126984126984,-325.0,-232.14285714285714,-0.873015873015873,-0.3968253968253968,-166.26984126984127
2,-289.4444444444444,325.0,-285.95238095238096,23.88888888888889,-289.2857142857143,325.0,-291.3492063492063,325.0,-297.06349206349205,-325.0,-296.74603174603175,10.238095238095237,-294.8412698412698,325.0,-291.031746031746,325.0,-311.031746031746,325.0,-163.73015873015873,-325.0,-211.8253968253968,-1.1904761904761905,-2.46031746031746,-166.26984126984127
3,-289.4444444444444,325.0,-285.95238095238096,23.88888888888889,-289.2857142857143,325.0,-291.3492063492063,325.0,-297.06349206349205,-325.0,-296.74603174603175,10.238095238095237,-294.8412698412698,325.0,-291.031746031746,325.0,-311.031746031746,325.0,-163.73015873015873,-325.0,-211.8253968253968,-1.1904761904761905,-2.46031746031746,-166.26984126984127
4,-258.8095238095238,325.0,-258.6507936507936,22.3015873015873,-260.7142857142857,325.0,-262.46031746031747,325.0,-268.6507936507936,-325.0,-268.17460317460313,9.603174603174603,-259.44444444444446,325.0,-262.77777777777777,325.0,-275.6349206349206,325.0,-151.984126984127,-325.0,-197.38095238095238,0.873015873015873,1.6666666666666665,-166.26984126984127
5,-258.8095238095238,325.0,-258.6507936507936,22.3015873015873,-260.7142857142857,325.0,-262.46031746031747,325.0,-268.6507936507936,-325.0,-268.17460317460313,9.603174603174603,-259.44444444444446,325.0,-262.77777777777777,325.0,-275.6349206349206,325.0,-151.984126984127,-325.0,-197.38095238095238,0.873015873015873,1.6666666666666665,-166.26984126984127
6,-283.88888888888886,325.0,-280.23809523809524,24.365079365079364,-283.73015873015873,325.0,-285.3174603174603,325.0,-293.0952380952381,-325.0,-292.1428571428571,13.253968253968253,-288.4920634920635,325.0,-285.0,325.0,-305.7936507936508,325.0,-135.79365079365078,-325.0,-181.03174603174602,-1.349206349206349,-2.142857142857143,-166.26984126984127
7,-283.88888888888886,325.0,-280.23809523809524,24.365079365079364,-283.73015873015873,325.0,-285.3174603174603,325.0,-293.0952380952381,-325.0,-292.1428571428571,13.253968253968253,-288.4920634920635,325.0,-285.0,325.0,-305.7936507936508,325.0,-135.79365079365078,-325.0,-181.03174603174602,-1.349206349206349,-2.142857142857143,-166.26984126984127
8,-273.0952380952381,325.0,-270.55555555555554,24.365079365079364,-273.57142857142856,325.0,-275.6349206349206,325.0,-283.4126984126984,-325.0,-282.3015873015873,14.206349206349206,-275.4761904761905,325.0,-275.1587301587301,325.0,-292.46031746031747,325.0,-126.58730158730158,-325.0,-170.23809523809524,-0.3968253968253968,-0.7142857142857142,-166.26984126984127
9,-273.0952380952381,325.0,-270.55555555555554,24.365079365079364,-273.57142857142856,325.0,-275.6349206349206,325.0,-283.4126984126984,-325.0,-282.3015873015873,14.206349206349206,-275.4761904761905,325.0,-275.1587301587301,325.0,-292.46031746031747,325.0,-126.58730158730158,-325.0,-170.23809523809524,-0.3968253968253968,-0.7142857142857142,-166.26984126984127
10,-270.23809523809524,325.0,-267.22222222222223,27.857142857142854,-270.39682539682536,325.0,-272.46031746031747,325.0,-281.3492063492063,-325.0,-279.6031746031746,19.285714285714285,-272.1428571428571,325.0,-272.1428571428571,325.0,-289.6031746031746,325.0,-110.87301587301587,-325.0,-152.93650793650792,-1.0317460317460316,-1.0317460317460316,-321.8253968253968
11,-270.23809523809524,325.0,-267.22222222222223,27.857142857142854,-270.39682539682536,325.0,-272.46031746031747,325.0,-281.3492063492063,-325.0,-279.6031746031746,19.285714285714285,-272.1428571428571,325.0,-272.1428571428571,325.0,-289.6031746031746,325.0,-110.87301587301587,-325.0,-152.93650793650792,-1.0317460317460316,-1.0317460317460316,-321.8253968253968
12,-273.57142857142856,325.0,-270.55555555555554,30.396825396825395,-273.73015873015873,325.0,-275.95238095238096,325.0,-285.4761904761905,-325.0,-283.88888888888886,22.619047619047617,-275.95238095238096,325.0,-275.7936507936508,325.0,-293.4126984126984,325.0,-96.42857142857142,-325.0,-135.0,-0.873015873015873,-0.7142857142857142,-321.8253968253968
13,-273.57142857142856,325.0,-270.55555555555554,30.396825396825395,-273.73015873015873,325.0,-275.95238095238096,325.0,-285.4761904761905,-325.0,-283.88888888888886,22.619047619047617,-275.95238095238096,325.0,-275.7936507936508,325.0,-293.4126984126984,325.0,-96.42857142857142,-325.0,-135.0,-0.873015873015873,-0.7142857142857142,-321.8253968253968
14,-276.4285714285714,325.0,-272.46031746031747,32.77777777777778,-276.58730158730157,325.0,-278.015873015873,325.0,-289.1269841269841,-325.0,-287.6984126984127,26.9047619047619,-281.5079365079365,325.0,-278.4920634920635,325.0,-299.2857142857143,325.0,-78.96825396825396,-325.0,-112.46031746031746,-1.8253968253968254,-3.253968253968254,-321.8253968253968
15,-276.4285714285714,325.0,-272.46031746031747,32.77777777777778,-276.58730158730157,325.0,-278.015873015873,325.0,-289.1269841269841,-325.0,-287.6984126984127,26.9047619047619,-281.5079365079365,325.0,-278.4920634920635,325.0,-299.2857142857143,325.0,-78.96825396825396,-325.0,-112.46031746031746,-1.8253968253968254,-3.253968253968254,-321.8253968253968
16,-210.7142857142857,325.0,-210.7142857142857,18.49206349206349,-211.98412698412696,325.0,-210.87301587301587,325.0,-220.7142857142857,-325.0,-220.2380952380952,12.3015873015873,-208.96825396825395,325.0,-209.44444444444443,325.0,-222.77777777777777,325.0,-86.1111111111111,-325.0,-116.1111111111111,-3.571428571428571,-6.746031746031746,-321.8253968253968
17,-210.7142857142857,325.0,-210.7142857142857,18.49206349206349,-211.98412698412696,325.0,-210.87301587301587,325.0,-220.7142857142857,-325.0,-220.2380952380952,12.3015873015873,-208.96825396825395,325.0,-209.44444444444443,325.0,-222.77777777777777,325.0,-86.1111111111111,-325.0,-116.1111111111111,-3.571428571428571,-6.746031746031746,-321.8253968253968
18,-247.53968253968253,325.0,-245.79365079365078,26.11111111111111,-247.69841269841268,325.0,-249.12698412698413,325.0,-259.1269841269841,-325.0,-257.85714285714283,21.825396825396822,-247.38095238095238,325.0,-247.53968253968253,325.0,-261.8253968253968,325.0,-68.01587301587301,-325.0,-93.09523809523809,-4.365079365079365,-7.5396825396825395,-321.8253968253968
19,-247.53968253968253,325.0,-245.79365079365078,26.11111111111111,-247.69841269841268,325.0,-249.12698412698413,325.0,-259.1269841269841,-325.0,-257.85714285714283,21.825396825396822,-247.38095238095238,325.0,-247.53968253968253,325.0,-261.8253968253968,325.0,-68.01587301587301,-325.0,-93.09523809523809,-4.365079365079365,-7.5396825396825395,-321.8253968253968
20,-223.7301587301587,325.0,-221.8253968253968,25.0,-226.26984126984127,325.0,-227.85714285714283,325.0,-240.7142857142857,-325.0,-239.60317460317458,22.936507936507937,-226.1111111111111,325.0,-230.55555555555554,325.0,-243.4126984126984,325.0,-53.095238095238095,-325.0,-70.55555555555556,8.333333333333332,12.3015873015873,-166.26984126984127
21,-223.7301587301587,325.0,-221.8253968253968,25.0,-226.26984126984127,325.0,-227.85714285714283,325.0,-240.7142857142857,-325.0,-239.60317460317458,22.936507936507937,-226.1111111111111,325.0,-230.55555555555554,325.0,-243.4126984126984,325.0,-53.095238095238095,-325.0,-70.55555555555556,8.333333333333332,12.3015873015873,-166.26984126984127
22,-237.06349206349205,325.0,-234.04761904761904,23.095238095238095,-238.65079365079364,325.0,-240.87301587301587,325.0,-253.7301587301587,-325.0,-252.3015873015873,21.666666666666664,-241.03174603174602,325.0,-242.77777777777777,325.0,-257.6984126984127,325.0,-48.01587301587301,-325.0,-62.93650793650793,1.6666666666666665,1.8253968253968254,-166.26984126984127
23,-237.06349206349205,325.0,-234.04761904761904,23.095238095238095,-238.65079365079364,325.0,-240.87301587301587,325.0,-253.7301587301587,-325.0,-252.3015873015873,21.666666666666664,-241.03174603174602,325.0,-242.77777777777777,325.0,-257.6984126984127,325.0,-48.01587301587301,-325.0,-62.93650793650793,1.6666666666666665,1.8253968253968254,-166.26984126984127
24,-219.28571428571428,325.0,-214.52380952380952,18.333333333333332,-219.28571428571428,325.0,-219.76190476190476,325.0,-233.09523809523807,-325.0,-231.5079365079365,17.698412698412696,-219.60317460317458,325.0,-220.07936507936506,325.0,-234.36507936507934,325.0,-37.53968253968254,-325.0,-44.047619047619044,3.73015873015873,6.587301587301587,-166.26984126984127
