Fp1[1],Fp2[2],F3[3],F4[4],C3[5],C4[6],P3[7],P4[8],O1[9],O2[10],F7[11],F8[12],T3[13],T4[14],T5[15],T6[16],Fz[17],Pz[18],Cz[19],Pg1[20],Pg2[21],EOGR[22],EOOGL[23],EMG[24]
182.93650793650792,93.57142857142857,-206.58730158730157,-242.14285714285714,122.30158730158729,87.85714285714285,163.4126984126984,165.15873015873015,325.0,325.0,325.0,325.0,-325.0,-325.0,-325.0,325.0,325.0,261.3492063492063,15.0,-325.0,-325.0,0.07936507936507936,-4.523809523809524,-166.26984126984127
182.93650793650792,93.57142857142857,-206.58730158730157,-242.14285714285714,122.30158730158729,87.85714285714285,163.4126984126984,165.15873015873015,325.0,325.0,325.0,325.0,-325.0,-325.0,-325.0,325.0,325.0,261.3492063492063,15.0,-325.0,-325.0,0.07936507936507936,-4.523809523809524,-166.26984126984127
325.0,325.0,-321.5079365079365,-325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,-324.68253968253964,-325.0,-325.0,325.0,325.0,256.58730158730157,27.698412698412696,-325.0,-325.0,-0.3968253968253968,4.2063492063492065,-166.26984126984127
325.0,325.0,-321.5079365079365,-325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,-324.68253968253964,-325.0,-325.0,325.0,325.0,256.58730158730157,27.698412698412696,-325.0,-325.0,-0.3968253968253968,4.2063492063492065,-166.26984126984127
325.0,325.0,-318.6507936507936,-325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,-324.2063492063492,-325.0,-325.0,325.0,325.0,255.79365079365078,30.71428571428571,-325.0,-325.0,-5.7936507936507935,-1.1904761904761905,-166.26984126984127
325.0,325.0,-318.6507936507936,-325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,-324.2063492063492,-325.0,-325.0,325.0,325.0,255.79365079365078,30.71428571428571,-325.0,-325.0,-5.7936507936507935,-1.1904761904761905,-166.26984126984127
325.0,325.0,-318.6507936507936,-325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,-324.2063492063492,-325.0,-325.0,325.0,325.0,255.79365079365078,30.71428571428571,-325.0,-325.0,-5.7936507936507935,-1.1904761904761905,-166.26984126984127
325.0,325.0,-318.6507936507936,-325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,-324.2063492063492,-325.0,-325.0,325.0,325.0,255.79365079365078,30.71428571428571,-325.0,-325.0,-5.7936507936507935,-1.1904761904761905,-166.26984126984127
325.0,325.0,-318.6507936507936,-325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,-324.2063492063492,-325.0,-325.0,325.0,325.0,255.79365079365078,30.71428571428571,-325.0,-325.0,-5.7936507936507935,-1.1904761904761905,-166.26984126984127
325.0,325.0,-318.6507936507936,-325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,-324.2063492063492,-325.0,-325.0,325.0,325.0,255.79365079365078,30.71428571428571,-325.0,-325.0,-5.7936507936507935,-1.1904761904761905,-166.26984126984127
