,Fp1[1],Fp2[2],F3[3],F4[4],C3[5],C4[6],P3[7],P4[8],O1[9],O2[10],F7[11],F8[12],T3[13],T4[14],T5[15],T6[16],Fz[17],Pz[18],Cz[19],Pg1[20],Pg2[21],EOGR[22],EOOGL[23],EMG[24]
0,-325.0,325.0,325.0,325.0,-325.0,-325.0,325.0,164.04761904761904,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,-325.0,-325.0,-59.6031746031746,325.0,-325.0,-325.0,-0.23809523809523808,-0.3968253968253968,-166.26984126984127
1,-325.0,325.0,325.0,325.0,-325.0,-325.0,325.0,164.04761904761904,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,-325.0,-325.0,-59.6031746031746,325.0,-325.0,-325.0,-0.23809523809523808,-0.3968253968253968,-166.26984126984127
2,-325.0,314.5238095238095,320.07936507936506,300.7142857142857,-325.0,-325.0,324.04761904761904,138.96825396825395,325.0,319.6031746031746,-325.0,325.0,324.5238095238095,-325.0,322.6190476190476,-325.0,-325.0,10.079365079365079,323.4126984126984,-325.0,-325.0,-1.0317460317460316,0.23809523809523808,-166.26984126984127
3,-325.0,314.5238095238095,320.07936507936506,300.7142857142857,-325.0,-325.0,324.04761904761904,138.96825396825395,325.0,319.6031746031746,-325.0,325.0,324.5238095238095,-325.0,322.6190476190476,-325.0,-325.0,10.079365079365079,323.4126984126984,-325.0,-325.0,-1.0317460317460316,0.23809523809523808,-166.26984126984127
4,-325.0,313.25396825396825,318.4920634920635,299.2857142857143,-325.0,-325.0,323.0952380952381,138.4920634920635,325.0,318.4920634920635,-325.0,325.0,324.04761904761904,-325.0,321.3492063492063,-325.0,-325.0,11.984126984126984,321.984126984127,-325.0,-325.0,-1.1904761904761905,-0.07936507936507936,-166.26984126984127
5,-325.0,313.25396825396825,318.4920634920635,299.2857142857143,-325.0,-325.0,323.0952380952381,138.4920634920635,325.0,318.4920634920635,-325.0,325.0,324.04761904761904,-325.0,321.3492063492063,-325.0,-325.0,11.984126984126984,321.984126984127,-325.0,-325.0,-1.1904761904761905,-0.07936507936507936,-166.26984126984127
6,-325.0,288.8095238095238,293.73015873015873,275.4761904761905,-325.0,-325.0,298.4920634920635,128.17460317460316,306.26984126984127,293.0952380952381,-325.0,300.55555555555554,299.1269841269841,-315.95238095238096,297.38095238095235,-325.0,-325.0,40.079365079365076,296.90476190476187,-325.0,-325.0,-0.5555555555555556,-0.5555555555555556,-166.26984126984127
7,-325.0,288.8095238095238,293.73015873015873,275.4761904761905,-325.0,-325.0,298.4920634920635,128.17460317460316,306.26984126984127,293.0952380952381,-325.0,300.55555555555554,299.1269841269841,-315.95238095238096,297.38095238095235,-325.0,-325.0,40.079365079365076,296.90476190476187,-325.0,-325.0,-0.5555555555555556,-0.5555555555555556,-166.26984126984127
8,-325.0,257.6984126984127,262.3015873015873,244.84126984126982,-325.0,-325.0,266.4285714285714,115.0,280.39682539682536,260.55555555555554,-325.0,268.3333333333333,267.22222222222223,-299.1269841269841,266.4285714285714,-325.0,-325.0,63.888888888888886,265.0,-325.0,-325.0,0.873015873015873,-0.3968253968253968,-166.26984126984127
9,-325.0,257.6984126984127,262.3015873015873,244.84126984126982,-325.0,-325.0,266.4285714285714,115.0,280.39682539682536,260.55555555555554,-325.0,268.3333333333333,267.22222222222223,-299.1269841269841,266.4285714285714,-325.0,-325.0,63.888888888888886,265.0,-325.0,-325.0,0.873015873015873,-0.3968253968253968,-166.26984126984127
