,Fp1[1],Fp2[2],F3[3],F4[4],C3[5],C4[6],P3[7],P4[8],O1[9],O2[10],F7[11],F8[12],T3[13],T4[14],T5[15],T6[16],Fz[17],Pz[18],Cz[19],Pg1[20],Pg2[21],EOGR[22],EOOGL[23],EMG[24]
0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,8.333333333333332,-23.253968253968253,-166.26984126984127
1,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,8.333333333333332,-23.253968253968253,-166.26984126984127
2,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,21.984126984126984,-6.904761904761904,-166.26984126984127
3,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,21.984126984126984,-6.904761904761904,-166.26984126984127
4,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-16.746031746031743,-15.317460317460316,-166.26984126984127
5,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-16.746031746031743,-15.317460317460316,-166.26984126984127
6,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,15.317460317460316,14.84126984126984,-166.26984126984127
7,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,15.317460317460316,14.84126984126984,-166.26984126984127
8,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-16.26984126984127,-15.476190476190474,-166.26984126984127
9,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-16.26984126984127,-15.476190476190474,-166.26984126984127
10,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,16.746031746031743,15.158730158730158,-321.8253968253968
11,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,16.746031746031743,15.158730158730158,-321.8253968253968
12,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-16.904761904761905,-15.95238095238095,-321.8253968253968
13,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-16.904761904761905,-15.95238095238095,-321.8253968253968
14,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-2.7777777777777777,21.825396825396822,-321.8253968253968
15,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-2.7777777777777777,21.825396825396822,-321.8253968253968
16,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-17.22222222222222,-15.476190476190474,-321.8253968253968
17,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-17.22222222222222,-15.476190476190474,-321.8253968253968
18,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,16.428571428571427,14.682539682539682,-321.8253968253968
19,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,16.428571428571427,14.682539682539682,-321.8253968253968
20,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-18.174603174603174,-15.476190476190474,-166.26984126984127
21,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-18.174603174603174,-15.476190476190474,-166.26984126984127
22,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,18.49206349206349,-9.285714285714285,-166.26984126984127
23,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,18.49206349206349,-9.285714285714285,-166.26984126984127
