,Fp1[1],Fp2[2],F3[3],F4[4],C3[5],C4[6],P3[7],P4[8],O1[9],O2[10],F7[11],F8[12],T3[13],T4[14],T5[15],T6[16],Fz[17],Pz[18],Cz[19],Pg1[20],Pg2[21],EOGR[22],EOOGL[23],EMG[24]
0,-275.0,325.0,-270.39682539682536,-7.222222222222221,-277.22222222222223,325.0,-276.26984126984127,325.0,-277.85714285714283,-124.36507936507935,-325.0,-45.476190476190474,-277.6984126984127,325.0,-276.26984126984127,325.0,-276.1111111111111,325.0,-219.44444444444443,-325.0,-267.6984126984127,0.5555555555555556,-6.111111111111111,-166.26984126984127
1,-275.0,325.0,-270.39682539682536,-7.222222222222221,-277.22222222222223,325.0,-276.26984126984127,325.0,-277.85714285714283,-124.36507936507935,-325.0,-45.476190476190474,-277.6984126984127,325.0,-276.26984126984127,325.0,-276.1111111111111,325.0,-219.44444444444443,-325.0,-267.6984126984127,0.5555555555555556,-6.111111111111111,-166.26984126984127
2,-325.0,325.0,-325.0,4.2063492063492065,-325.0,325.0,-325.0,325.0,-325.0,-108.65079365079364,-325.0,-32.14285714285714,-325.0,325.0,-325.0,325.0,-325.0,325.0,-195.0,-325.0,-245.63492063492063,-0.7142857142857142,6.111111111111111,-166.26984126984127
3,-325.0,325.0,-325.0,4.2063492063492065,-325.0,325.0,-325.0,325.0,-325.0,-108.65079365079364,-325.0,-32.14285714285714,-325.0,325.0,-325.0,325.0,-325.0,325.0,-195.0,-325.0,-245.63492063492063,-0.7142857142857142,6.111111111111111,-166.26984126984127
4,-308.015873015873,325.0,-306.90476190476187,-2.619047619047619,-309.4444444444444,325.0,-308.8095238095238,325.0,-309.6031746031746,-103.4126984126984,-0.07936507936507936,-34.84126984126984,-307.22222222222223,325.0,-308.3333333333333,325.0,-305.7936507936508,325.0,-178.33333333333331,-325.0,-226.9047619047619,-0.07936507936507936,-0.7142857142857142,-166.26984126984127
5,-308.015873015873,325.0,-306.90476190476187,-2.619047619047619,-309.4444444444444,325.0,-308.8095238095238,325.0,-309.6031746031746,-103.4126984126984,-0.07936507936507936,-34.84126984126984,-307.22222222222223,325.0,-308.3333333333333,325.0,-305.7936507936508,325.0,-178.33333333333331,-325.0,-226.9047619047619,-0.07936507936507936,-0.7142857142857142,-166.26984126984127
6,-325.0,325.0,-325.0,-3.4126984126984126,-325.0,325.0,-325.0,325.0,-325.0,-93.25396825396825,325.0,-31.349206349206348,-325.0,325.0,-325.0,325.0,-325.0,325.0,-157.85714285714286,-325.0,-205.79365079365078,0.5555555555555556,-7.063492063492063,-166.26984126984127
7,-325.0,325.0,-325.0,-3.4126984126984126,-325.0,325.0,-325.0,325.0,-325.0,-93.25396825396825,325.0,-31.349206349206348,-325.0,325.0,-325.0,325.0,-325.0,325.0,-157.85714285714286,-325.0,-205.79365079365078,0.5555555555555556,-7.063492063492063,-166.26984126984127
8,-325.0,325.0,-325.0,1.1904761904761905,-325.0,325.0,-325.0,325.0,-325.0,-81.34920634920634,325.0,-24.206349206349206,-325.0,325.0,-325.0,325.0,-325.0,325.0,-140.3968253968254,-325.0,-187.53968253968253,-1.349206349206349,4.682539682539682,-166.26984126984127
9,-325.0,325.0,-325.0,1.1904761904761905,-325.0,325.0,-325.0,325.0,-325.0,-81.34920634920634,325.0,-24.206349206349206,-325.0,325.0,-325.0,325.0,-325.0,325.0,-140.3968253968254,-325.0,-187.53968253968253,-1.349206349206349,4.682539682539682,-166.26984126984127
