,Fp1[1],Fp2[2],F3[3],F4[4],C3[5],C4[6],P3[7],P4[8],O1[9],O2[10],F7[11],F8[12],T3[13],T4[14],T5[15],T6[16],Fz[17],Pz[18],Cz[19],Pg1[20],Pg2[21],EOGR[22],EOOGL[23],EMG[24]
0,188.8095238095238,325.0,325.0,-325.0,266.74603174603175,325.0,194.52380952380952,325.0,162.77777777777777,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,-325.0,-325.0,-325.0,-1.984126984126984,-5.7936507936507935,-166.26984126984127
1,188.8095238095238,325.0,325.0,-325.0,266.74603174603175,325.0,194.52380952380952,325.0,162.77777777777777,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,-325.0,-325.0,-325.0,-1.984126984126984,-5.7936507936507935,-166.26984126984127
2,166.9047619047619,-0.07936507936507936,325.0,-324.5238095238095,238.8095238095238,325.0,172.46031746031744,306.74603174603175,143.88888888888889,325.0,325.0,305.6349206349206,325.0,-325.0,304.04761904761904,-126.9047619047619,-325.0,325.0,-325.0,-325.0,-325.0,4.682539682539682,6.904761904761904,-166.26984126984127
3,166.9047619047619,-0.07936507936507936,325.0,-324.5238095238095,238.8095238095238,325.0,172.46031746031744,306.74603174603175,143.88888888888889,325.0,325.0,305.6349206349206,325.0,-325.0,304.04761904761904,-126.9047619047619,-325.0,325.0,-325.0,-325.0,-325.0,4.682539682539682,6.904761904761904,-166.26984126984127
4,147.85714285714286,-325.0,325.0,-323.88888888888886,214.36507936507937,325.0,153.57142857142856,288.6507936507936,127.53968253968253,325.0,325.0,286.26984126984127,325.0,-325.0,283.0952380952381,-325.0,-325.0,325.0,-325.0,-325.0,-325.0,4.0476190476190474,7.3809523809523805,-166.26984126984127
5,147.85714285714286,-325.0,325.0,-323.88888888888886,214.36507936507937,325.0,153.57142857142856,288.6507936507936,127.53968253968253,325.0,325.0,286.26984126984127,325.0,-325.0,283.0952380952381,-325.0,-325.0,325.0,-325.0,-325.0,-325.0,4.0476190476190474,7.3809523809523805,-166.26984126984127
6,147.85714285714286,-325.0,325.0,-323.88888888888886,214.36507936507937,325.0,153.57142857142856,288.6507936507936,127.53968253968253,325.0,325.0,286.26984126984127,325.0,-325.0,283.0952380952381,-325.0,-325.0,325.0,-325.0,-325.0,-325.0,4.0476190476190474,7.3809523809523805,-166.26984126984127
7,147.85714285714286,-325.0,325.0,-323.88888888888886,214.36507936507937,325.0,153.57142857142856,288.6507936507936,127.53968253968253,325.0,325.0,286.26984126984127,325.0,-325.0,283.0952380952381,-325.0,-325.0,325.0,-325.0,-325.0,-325.0,4.0476190476190474,7.3809523809523805,-166.26984126984127
8,147.85714285714286,-325.0,325.0,-323.88888888888886,214.36507936507937,325.0,153.57142857142856,288.6507936507936,127.53968253968253,325.0,325.0,286.26984126984127,325.0,-325.0,283.0952380952381,-325.0,-325.0,325.0,-325.0,-325.0,-325.0,4.0476190476190474,7.3809523809523805,-166.26984126984127
9,147.85714285714286,-325.0,325.0,-323.88888888888886,214.36507936507937,325.0,153.57142857142856,288.6507936507936,127.53968253968253,325.0,325.0,286.26984126984127,325.0,-325.0,283.0952380952381,-325.0,-325.0,325.0,-325.0,-325.0,-325.0,4.0476190476190474,7.3809523809523805,-166.26984126984127
