,Fp1[1],Fp2[2],F3[3],F4[4],C3[5],C4[6],P3[7],P4[8],O1[9],O2[10],F7[11],F8[12],T3[13],T4[14],T5[15],T6[16],Fz[17],Pz[18],Cz[19],Pg1[20],Pg2[21],EOGR[22],EOOGL[23],EMG[24]
0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,325.0,54.047619047619044,325.0,-325.0,-325.0,-325.0,3.571428571428571,9.444444444444445,-166.26984126984127
1,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,325.0,54.047619047619044,325.0,-325.0,-325.0,-325.0,3.571428571428571,9.444444444444445,-166.26984126984127
2,325.0,325.0,325.0,-0.07936507936507936,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,325.0,45.317460317460316,325.0,-325.0,-325.0,-325.0,-2.9365079365079363,-5.7936507936507935,-166.26984126984127
3,325.0,325.0,325.0,-0.07936507936507936,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,325.0,45.317460317460316,325.0,-325.0,-325.0,-325.0,-2.9365079365079363,-5.7936507936507935,-166.26984126984127
4,325.0,325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,325.0,52.460317460317455,325.0,-325.0,-325.0,-325.0,-3.253968253968254,-5.0,-166.26984126984127
5,325.0,325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,325.0,52.460317460317455,325.0,-325.0,-325.0,-325.0,-3.253968253968254,-5.0,-166.26984126984127
6,325.0,325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,3.73015873015873,57.06349206349206,325.0,-325.0,-325.0,-325.0,4.0476190476190474,5.7936507936507935,-166.26984126984127
7,325.0,325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,3.73015873015873,57.06349206349206,325.0,-325.0,-325.0,-325.0,4.0476190476190474,5.7936507936507935,-166.26984126984127
8,325.0,325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,-93.88888888888889,63.888888888888886,325.0,-325.0,-325.0,-325.0,0.3968253968253968,0.07936507936507936,-166.26984126984127
9,325.0,325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,-93.88888888888889,63.888888888888886,325.0,-325.0,-325.0,-325.0,0.3968253968253968,0.07936507936507936,-166.26984126984127
10,325.0,325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,-325.0,61.507936507936506,325.0,-325.0,-325.0,-325.0,2.619047619047619,2.46031746031746,-321.8253968253968
11,325.0,325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,-325.0,61.507936507936506,325.0,-325.0,-325.0,-325.0,2.619047619047619,2.46031746031746,-321.8253968253968
12,325.0,325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,-325.0,66.11111111111111,325.0,-325.0,-325.0,-325.0,-0.07936507936507936,-2.9365079365079363,-321.8253968253968
13,325.0,325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,-325.0,66.11111111111111,325.0,-325.0,-325.0,-325.0,-0.07936507936507936,-2.9365079365079363,-321.8253968253968
14,325.0,325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,-325.0,71.19047619047619,325.0,-325.0,-325.0,-325.0,-1.1904761904761905,2.46031746031746,-321.8253968253968
15,325.0,325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,-325.0,71.19047619047619,325.0,-325.0,-325.0,-325.0,-1.1904761904761905,2.46031746031746,-321.8253968253968
16,325.0,325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,-325.0,65.95238095238095,325.0,-325.0,-325.0,-325.0,-0.07936507936507936,-2.619047619047619,-321.8253968253968
17,325.0,325.0,325.0,-325.0,-325.0,325.0,325.0,325.0,325.0,325.0,-325.0,325.0,325.0,-325.0,325.0,-325.0,65.95238095238095,325.0,-325.0,-325.0,-325.0,-0.07936507936507936,-2.619047619047619,-321.8253968253968
